Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Season,RoundNumber,EventName,SessionName,SessionType,EventDate
0 days 01:06:14.287000,VER,1,,9.0,3.0,0 days 01:04:23.289000,,,0 days 00:00:50.618000,0 days 00:00:24.790000,,0 days 01:05:49.563000,0 days 01:06:14.316000,165.0,212.0,290.0,179.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:47:41.539000,,1,,,,False,False,,,50.618,24.79,,3863.289,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:07:45.030000,VER,1,0 days 00:01:30.743000,10.0,3.0,,,0 days 00:00:28.995000,0 days 00:00:38.987000,0 days 00:00:22.761000,0 days 01:06:43.282000,0 days 01:07:22.269000,0 days 01:07:45.030000,239.0,271.0,289.0,321.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:06:14.287000,,1,,,,False,True,90.743,28.995,38.987,22.761,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:09:31.544000,VER,1,0 days 00:01:46.514000,11.0,3.0,,0 days 01:09:29.759000,0 days 00:00:32.873000,0 days 00:00:44.261000,0 days 00:00:29.380000,0 days 01:08:17.903000,0 days 01:09:02.164000,0 days 01:09:31.544000,207.0,194.0,,266.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:07:45.030000,,1,,,,False,False,106.514,32.873,44.261,29.38,4169.759,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:13:44.933000,VER,1,,12.0,4.0,0 days 01:11:48.452000,,,0 days 00:00:52.576000,0 days 00:00:29.414000,,0 days 01:13:15.560000,0 days 01:13:45.091000,193.0,222.0,290.0,175.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:09:31.544000,,1,,,,False,False,,,52.576,29.414,,4308.452,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:15:15.614000,VER,1,0 days 00:01:30.681000,13.0,4.0,,,0 days 00:00:28.970000,0 days 00:00:38.832000,0 days 00:00:22.879000,0 days 01:14:13.903000,0 days 01:14:52.735000,0 days 01:15:15.614000,239.0,271.0,289.0,322.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:13:44.933000,,1,,,,False,True,90.681,28.97,38.832,22.879,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:17:12.228000,VER,1,0 days 00:01:56.614000,14.0,4.0,,0 days 01:17:08.602000,0 days 00:00:37.699000,0 days 00:00:45.288000,0 days 00:00:33.627000,0 days 01:15:53.313000,0 days 01:16:38.601000,0 days 01:17:12.228000,202.0,233.0,,203.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:15:15.614000,,12,,,,False,False,116.614,37.699,45.288,33.627,4628.602,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:23:35.872000,SAI,55,,1.0,1.0,0 days 00:21:28.593000,,,0 days 00:00:48.149000,0 days 00:00:46.793000,,0 days 00:22:49.154000,0 days 00:23:35.889000,207.0,210.0,287.0,187.0,False,SOFT,1.0,True,Ferrari,0 days 00:21:28.593000,,1,,,,False,False,,,48.149,46.793,,1288.593,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:25:07.439000,SAI,55,0 days 00:01:31.567000,2.0,1.0,,,0 days 00:00:29.394000,0 days 00:00:39.218000,0 days 00:00:22.955000,0 days 00:24:05.266000,0 days 00:24:44.484000,0 days 00:25:07.439000,240.0,268.0,287.0,315.0,True,SOFT,2.0,True,Ferrari,0 days 00:23:35.872000,,1,,,,False,True,91.567,29.394,39.218,22.955,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:27:04.319000,SAI,55,0 days 00:01:56.880000,3.0,1.0,,0 days 00:27:02.541000,0 days 00:00:38.745000,0 days 00:00:49.485000,0 days 00:00:28.650000,0 days 00:25:46.184000,0 days 00:26:35.669000,0 days 00:27:04.319000,124.0,206.0,,243.0,False,SOFT,3.0,True,Ferrari,0 days 00:25:07.439000,,1,,,,False,False,116.88,38.745,49.485,28.65,1622.541,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:44:58.391000,SAI,55,,4.0,2.0,0 days 00:43:11.405000,,,0 days 00:00:47.193000,0 days 00:00:26.867000,,0 days 00:44:31.566000,0 days 00:44:58.433000,216.0,231.0,287.0,189.0,False,SOFT,4.0,False,Ferrari,0 days 00:27:04.319000,,1,,,,False,False,,,47.193,26.867,,2591.405,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:46:30.136000,SAI,55,0 days 00:01:31.745000,5.0,2.0,,,0 days 00:00:29.399000,0 days 00:00:39.385000,0 days 00:00:22.961000,0 days 00:45:27.790000,0 days 00:46:07.175000,0 days 00:46:30.136000,238.0,269.0,284.0,315.0,True,SOFT,5.0,False,Ferrari,0 days 00:44:58.391000,,1,,,,False,True,91.745,29.399,39.385,22.961,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:48:22.064000,SAI,55,0 days 00:01:51.928000,6.0,2.0,,0 days 00:48:20.255000,0 days 00:00:36.946000,0 days 00:00:46.418000,0 days 00:00:28.564000,0 days 00:47:07.082000,0 days 00:47:53.500000,0 days 00:48:22.064000,196.0,211.0,,220.0,False,SOFT,6.0,False,Ferrari,0 days 00:46:30.136000,,1,,,,False,False,111.928,36.946,46.418,28.564,2900.255,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:53:08.474000,SAI,55,,7.0,3.0,0 days 00:51:14.393000,,,0 days 00:00:49.140000,0 days 00:00:29.688000,,0 days 00:52:38.818000,0 days 00:53:08.620000,214.0,225.0,288.0,161.0,False,SOFT,1.0,True,Ferrari,0 days 00:48:22.064000,,1,,,,False,False,,,49.14,29.688,,3074.393,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:54:39.261000,SAI,55,0 days 00:01:30.787000,8.0,3.0,,,0 days 00:00:29.089000,0 days 00:00:38.885000,0 days 00:00:22.813000,0 days 00:53:37.563000,0 days 00:54:16.448000,0 days 00:54:39.261000,240.0,269.0,287.0,315.0,True,SOFT,2.0,True,Ferrari,0 days 00:53:08.474000,,1,,,,False,True,90.787,29.089,38.885,22.813,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:56:36.829000,SAI,55,0 days 00:01:57.568000,9.0,3.0,,0 days 00:56:35.028000,0 days 00:00:37.513000,0 days 00:00:49.744000,0 days 00:00:30.311000,0 days 00:55:16.774000,0 days 00:56:06.518000,0 days 00:56:36.829000,180.0,191.0,,227.0,False,SOFT,3.0,True,Ferrari,0 days 00:54:39.261000,,1,,,,False,False,117.568,37.513,49.744,30.311,3395.028,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:06:03.963000,SAI,55,,10.0,4.0,0 days 01:04:16.319000,,,0 days 00:00:46.979000,0 days 00:00:26.663000,,0 days 01:05:37.357000,0 days 01:06:03.996000,216.0,225.0,288.0,191.0,False,SOFT,1.0,True,Ferrari,0 days 00:56:36.829000,,1,,,,False,False,,,46.979,26.663,,3856.319,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:07:34.650000,SAI,55,0 days 00:01:30.687000,11.0,4.0,,,0 days 00:00:29.036000,0 days 00:00:38.842000,0 days 00:00:22.809000,0 days 01:06:32.999000,0 days 01:07:11.841000,0 days 01:07:34.650000,240.0,270.0,284.0,315.0,True,SOFT,2.0,True,Ferrari,0 days 01:06:03.963000,,1,,,,False,True,90.687,29.036,38.842,22.809,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:09:30.813000,SAI,55,0 days 00:01:56.163000,12.0,4.0,,0 days 01:09:29.055000,0 days 00:00:37.578000,0 days 00:00:49.601000,0 days 00:00:28.984000,0 days 01:08:12.228000,0 days 01:09:01.829000,0 days 01:09:30.813000,174.0,189.0,,235.0,False,SOFT,3.0,True,Ferrari,0 days 01:07:34.650000,,1,,,,False,False,116.163,37.578,49.601,28.984,4169.055,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:13:25.274000,SAI,55,,13.0,5.0,0 days 01:11:35.873000,,,0 days 00:00:49.922000,0 days 00:00:26.408000,,0 days 01:12:58.867000,0 days 01:13:25.307000,216.0,213.0,288.0,198.0,False,SOFT,1.0,True,Ferrari,0 days 01:09:30.813000,,1,,,,False,False,,,49.922,26.408,,4295.873,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:14:56.013000,SAI,55,0 days 00:01:30.739000,14.0,5.0,,,0 days 00:00:29.046000,0 days 00:00:38.985000,0 days 00:00:22.708000,0 days 01:13:54.320000,0 days 01:14:33.305000,0 days 01:14:56.013000,241.0,269.0,286.0,315.0,False,SOFT,2.0,True,Ferrari,0 days 01:13:25.274000,,1,,,,False,True,90.739,29.046,38.985,22.708,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 01:17:00.217000,SAI,55,0 days 00:02:04.204000,15.0,5.0,,0 days 01:16:55.225000,0 days 00:00:38.814000,0 days 00:00:50.326000,0 days 00:00:35.064000,0 days 01:15:34.827000,0 days 01:16:25.153000,0 days 01:17:00.217000,179.0,190.0,,212.0,False,SOFT,3.0,True,Ferrari,0 days 01:14:56.013000,,12,,,,False,False,124.204,38.814,50.326,35.064,4615.225,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:20:49.182000,PER,11,,1.0,1.0,0 days 00:19:02.724000,,,0 days 00:00:48.031000,0 days 00:00:24.984000,,0 days 00:20:24.236000,0 days 00:20:49.194000,176.0,205.0,289.0,182.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:19:02.724000,,1,,,,False,False,,,48.031,24.984,,1142.724,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
0 days 00:22:21.565000,PER,11,0 days 00:01:32.383000,2.0,1.0,,,0 days 00:00:29.787000,0 days 00:00:39.415000,0 days 00:00:23.181000,0 days 00:21:18.969000,0 days 00:21:58.384000,0 days 00:22:21.565000,237.0,269.0,286.0,318.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:20:49.182000,,1,,,,False,True,92.383,29.787,39.415,23.181,,,2022,1,Bahrain Grand Prix,Qualifying,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6974, 'Type': 'Qualifying', 'Name': 'Qualifying', 'StartDate': datetime.datetime(2022, 3, 19, 18, 0), 'EndDate': datetime.datetime(2022, 3, 19, 19, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/'}",2022-03-20 00:00:00
