Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Season,RoundNumber,EventName,SessionName,SessionType,EventDate
0 days 01:00:22.773000,LAT,6,0 days 00:02:10.009000,9.0,3.0,,0 days 01:00:20.953000,0 days 00:00:36.920000,0 days 00:00:55.150000,0 days 00:00:37.939000,0 days 00:58:49.684000,0 days 00:59:44.834000,0 days 01:00:22.773000,200.0,184.0,,292.0,False,SOFT,3.0,True,Williams,0 days 00:58:12.764000,,12,,,,False,False,130.009,36.92,55.15,37.939,3620.953,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:03:03.791000,LAT,6,,10.0,4.0,0 days 01:00:45.909000,,0 days 00:01:17.385000,0 days 00:00:57.940000,0 days 00:00:25.704000,0 days 01:01:40.307000,0 days 01:02:38.155000,0 days 01:03:03.798000,183.0,215.0,281.0,207.0,False,SOFT,4.0,False,Williams,0 days 01:00:22.773000,,1,,,,False,False,,77.385,57.94,25.704,,3645.909,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:04:40.355000,LAT,6,0 days 00:01:36.564000,11.0,4.0,,,0 days 00:00:30.540000,0 days 00:00:41.890000,0 days 00:00:24.134000,0 days 01:03:34.331000,0 days 01:04:16.221000,0 days 01:04:40.355000,234.0,265.0,278.0,306.0,False,SOFT,5.0,False,Williams,0 days 01:03:03.791000,,1,,,,False,True,96.564,30.54,41.89,24.134,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:06:43.253000,LAT,6,0 days 00:02:02.898000,12.0,4.0,,0 days 01:06:41.462000,0 days 00:00:36.910000,0 days 00:00:56.889000,0 days 00:00:29.099000,0 days 01:05:17.265000,0 days 01:06:14.154000,0 days 01:06:43.253000,218.0,236.0,,200.0,False,SOFT,6.0,False,Williams,0 days 01:04:40.355000,,1,,,,False,False,122.898,36.91,56.889,29.099,4001.462,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:15:44.401000,LAT,6,,13.0,5.0,0 days 01:13:26.816000,,,0 days 00:00:44.587000,0 days 00:00:24.898000,,0 days 01:15:19.638000,0 days 01:15:44.448000,216.0,250.0,266.0,190.0,False,SOFT,7.0,False,Williams,0 days 01:06:43.253000,,1,,,,False,False,,,44.587,24.898,,4406.816,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:18:07.578000,LAT,6,0 days 00:02:23.177000,14.0,5.0,,,0 days 00:00:35.114000,0 days 00:00:55.366000,0 days 00:00:52.697000,0 days 01:16:19.515000,0 days 01:17:14.881000,0 days 01:18:07.578000,200.0,171.0,58.0,298.0,False,SOFT,8.0,False,Williams,0 days 01:15:44.401000,,1,,,,False,True,143.177,35.114,55.366,52.697,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:20:34.343000,LAT,6,0 days 00:02:26.765000,15.0,5.0,,0 days 01:20:32.532000,0 days 00:01:03.888000,0 days 00:00:49.652000,0 days 00:00:33.225000,0 days 01:19:11.466000,0 days 01:20:01.118000,0 days 01:20:34.343000,219.0,230.0,,215.0,False,SOFT,9.0,False,Williams,0 days 01:18:07.578000,,1,,,,False,False,146.765,63.888,49.652,33.225,4832.532,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:20:46.708000,GAS,10,,1.0,1.0,0 days 00:18:57.021000,,,0 days 00:00:46.816000,0 days 00:00:26.924000,,0 days 00:20:19.917000,0 days 00:20:46.766000,206.0,234.0,280.0,184.0,False,HARD,1.0,True,AlphaTauri,0 days 00:18:57.021000,,1,,,,False,False,,,46.816,26.924,,1137.021,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:22:24.729000,GAS,10,0 days 00:01:38.021000,2.0,1.0,,,0 days 00:00:31.008000,0 days 00:00:42.047000,0 days 00:00:24.966000,0 days 00:21:17.716000,0 days 00:21:59.763000,0 days 00:22:24.729000,231.0,263.0,206.0,308.0,True,HARD,2.0,True,AlphaTauri,0 days 00:20:46.708000,,125,,,,False,False,98.021,31.008,42.047,24.966,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:35:16.747000,GAS,10,,3.0,1.0,,0 days 00:24:38.100000,0 days 00:00:42.078000,,,0 days 00:23:06.943000,,,186.0,,,137.0,False,HARD,3.0,True,AlphaTauri,0 days 00:22:24.729000,,51,,,,False,False,,42.078,,,1478.1,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:37:16.299000,GAS,10,,4.0,2.0,0 days 00:35:16.747000,,,0 days 00:00:45.281000,0 days 00:00:39.650000,,0 days 00:36:36.836000,0 days 00:37:16.369000,223.0,229.0,278.0,160.0,False,HARD,4.0,False,AlphaTauri,0 days 00:35:16.747000,,1,,,,False,False,,,45.281,39.65,,2116.747,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:38:53.230000,GAS,10,0 days 00:01:36.931000,5.0,2.0,,,0 days 00:00:30.921000,0 days 00:00:41.773000,0 days 00:00:24.237000,0 days 00:37:47.220000,0 days 00:38:28.993000,0 days 00:38:53.230000,229.0,264.0,279.0,310.0,True,HARD,5.0,False,AlphaTauri,0 days 00:37:16.299000,,1,,,,False,True,96.931,30.921,41.773,24.237,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:40:48.033000,GAS,10,0 days 00:01:54.803000,6.0,2.0,,,0 days 00:00:36.917000,0 days 00:00:47.559000,0 days 00:00:30.327000,0 days 00:39:30.147000,0 days 00:40:17.706000,0 days 00:40:48.033000,175.0,234.0,284.0,295.0,False,HARD,6.0,False,AlphaTauri,0 days 00:38:53.230000,,1,,,,False,True,114.803,36.917,47.559,30.327,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:42:45.520000,GAS,10,0 days 00:01:57.487000,7.0,2.0,,,0 days 00:00:37.586000,0 days 00:00:53.040000,0 days 00:00:26.861000,0 days 00:41:25.619000,0 days 00:42:18.659000,0 days 00:42:45.520000,104.0,220.0,282.0,316.0,False,HARD,7.0,False,AlphaTauri,0 days 00:40:48.033000,,1,,,,False,True,117.487,37.586,53.04,26.861,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:44:22.448000,GAS,10,0 days 00:01:36.928000,8.0,2.0,,,0 days 00:00:30.948000,0 days 00:00:41.832000,0 days 00:00:24.148000,0 days 00:43:16.468000,0 days 00:43:58.300000,0 days 00:44:22.448000,232.0,263.0,280.0,310.0,True,HARD,8.0,False,AlphaTauri,0 days 00:42:45.520000,,1,,,,False,True,96.928,30.948,41.832,24.148,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:46:18.015000,GAS,10,0 days 00:01:55.567000,9.0,2.0,,,0 days 00:00:34.463000,0 days 00:00:54.956000,0 days 00:00:26.148000,0 days 00:44:56.911000,0 days 00:45:51.867000,0 days 00:46:18.015000,174.0,186.0,283.0,293.0,False,HARD,9.0,False,AlphaTauri,0 days 00:44:22.448000,,1,,,,False,True,115.567,34.463,54.956,26.148,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:47:54.636000,GAS,10,0 days 00:01:36.621000,10.0,2.0,,,0 days 00:00:30.627000,0 days 00:00:41.925000,0 days 00:00:24.069000,0 days 00:46:48.642000,0 days 00:47:30.567000,0 days 00:47:54.636000,234.0,264.0,281.0,311.0,True,HARD,10.0,False,AlphaTauri,0 days 00:46:18.015000,,1,,,,False,True,96.621,30.627,41.925,24.069,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 00:49:47.065000,GAS,10,0 days 00:01:52.429000,11.0,2.0,,0 days 00:49:45.325000,0 days 00:00:32.422000,0 days 00:00:48.549000,0 days 00:00:31.458000,0 days 00:48:27.058000,0 days 00:49:15.607000,0 days 00:49:47.065000,215.0,140.0,,294.0,False,HARD,11.0,False,AlphaTauri,0 days 00:47:54.636000,,12,,,,False,False,112.429,32.422,48.549,31.458,2985.325,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:00:02.582000,GAS,10,,12.0,3.0,0 days 00:58:11.540000,,,0 days 00:00:50.122000,0 days 00:00:25.430000,,0 days 00:59:37.254000,0 days 01:00:02.642000,200.0,208.0,281.0,178.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:49:47.065000,,12,,,,False,False,,,50.122,25.43,,3491.54,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:01:36.775000,GAS,10,0 days 00:01:34.193000,13.0,3.0,,,0 days 00:00:30.076000,0 days 00:00:40.492000,0 days 00:00:23.625000,0 days 01:00:32.658000,0 days 01:01:13.150000,0 days 01:01:36.775000,234.0,264.0,281.0,309.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:00:02.582000,,1,,,,False,True,94.193,30.076,40.492,23.625,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:03:45.794000,GAS,10,0 days 00:02:09.019000,14.0,3.0,,,0 days 00:00:40.347000,0 days 00:01:01.925000,0 days 00:00:26.747000,0 days 01:02:17.122000,0 days 01:03:19.047000,0 days 01:03:45.794000,62.0,173.0,282.0,285.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:01:36.775000,,1,,,,False,True,129.019,40.347,61.925,26.747,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:05:21.263000,GAS,10,0 days 00:01:35.469000,15.0,3.0,,,0 days 00:00:30.344000,0 days 00:00:41.205000,0 days 00:00:23.920000,0 days 01:04:16.138000,0 days 01:04:57.343000,0 days 01:05:21.263000,232.0,263.0,282.0,309.0,False,SOFT,4.0,True,AlphaTauri,0 days 01:03:45.794000,,1,,,,False,True,95.469,30.344,41.205,23.92,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
0 days 01:07:03.912000,GAS,10,0 days 00:01:42.649000,16.0,3.0,,,0 days 00:00:32.700000,0 days 00:00:42.879000,0 days 00:00:27.070000,0 days 01:05:53.963000,0 days 01:06:36.842000,0 days 01:07:03.912000,231.0,238.0,273.0,296.0,False,SOFT,5.0,True,AlphaTauri,0 days 01:05:21.263000,,1,,,,False,True,102.649,32.7,42.879,27.07,,,2022,1,Bahrain Grand Prix,Practice 1,"{'Meeting': {'Key': 1124, 'Name': 'Bahrain Grand Prix', 'OfficialName': 'FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022', 'Location': 'Sakhir', 'Country': {'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}, 'Circuit': {'Key': 63, 'ShortName': 'Sakhir'}}, 'ArchiveStatus': {'Status': 'Generating'}, 'Key': 6979, 'Type': 'Practice', 'Number': 1, 'Name': 'Practice 1', 'StartDate': datetime.datetime(2022, 3, 18, 15, 0), 'EndDate': datetime.datetime(2022, 3, 18, 16, 0), 'GmtOffset': datetime.timedelta(seconds=10800), 'Path': '2022/2022-03-20_Bahrain_Grand_Prix/2022-03-18_Practice_1/'}",2022-03-20 00:00:00
